filename_key,more boring
G_GT_6_349#3,6.309999942779541
G_GT_6_349#4,3.799999952316284
G_GT_6_349#5,3.559999942779541
G_GT_6_349#6,2.359999895095825
G_GT_6_356#0,4.420000076293945
G_GT_6_356#1,5.0
G_GT_6_356#2,3.430000066757202
G_GT_6_356#3,8.319999694824219
G_GT_6_356#4,4.559999942779541
G_GT_6_356#5,6.199999809265137
G_GT_6_356#6,2.809999942779541
G_GT_6_384#0,3.569999933242798
G_GT_6_384#1,3.440000057220459
G_GT_6_384#2,6.300000190734863
G_GT_6_384#3,8.739999771118164
G_GT_6_384#4,4.269999980926514
G_GT_6_384#5,7.71999979019165
G_GT_6_384#6,5.300000190734863
G_GT_6_384#7,1.590000033378601
G_GT_6_399#0,5.539999961853027
G_GT_6_423#0,8.220000267028809
G_GT_6_423#1,5.329999923706055
G_GT_6_423#2,2.609999895095825
G_GT_6_423#3,7.619999885559082
G_GT_6_423#4,1.9500000476837158
G_GT_6_423#5,5.130000114440918
G_GT_6_423#6,7.880000114440918
G_GT_6_423#7,8.670000076293945
G_GT_6_436#0,4.579999923706055
G_GT_6_458#0,5.099999904632568
G_GT_6_458#1,4.400000095367432
G_GT_6_479#0,8.979999542236328
G_GT_6_479#1,6.110000133514404
G_GT_6_486#0,4.46999979019165
G_GT_6_489#0,8.630000114440918
G_GT_6_489#1,2.7300000190734863
G_GT_6_489#2,7.599999904632568
G_GT_6_489#3,7.409999847412109
G_GT_6_525#0,7.070000171661377
G_GT_6_545#0,3.609999895095825
G_GT_6_545#1,7.599999904632568
G_GT_6_545#2,6.489999771118164
G_GT_6_545#3,5.510000228881836
G_GT_6_553#0,5.0
G_GT_6_595#0,2.3499999046325684
G_GT_6_595#1,2.369999885559082
G_GT_6_612#0,2.8499999046325684
G_GT_6_612#1,2.3399999141693115
G_GT_6_612#2,6.619999885559082
G_GT_6_612#3,2.930000066757202
G_GT_6_612#4,2.059999942779541
G_GT_6_612#5,4.71999979019165
G_GT_6_612#6,1.8300000429153442
G_GT_6_612#7,3.4000000953674316
G_GT_6_612#8,5.710000038146973
G_GT_6_612#9,5.860000133514404
G_GT_6_612#10,4.690000057220459
G_GT_6_612#11,5.25
G_GT_6_619#0,4.070000171661377
G_GT_6_619#1,3.559999942779541
G_GT_6_619#2,9.170000076293945
G_GT_6_621#0,3.4100000858306885
G_GT_6_621#1,0.5
G_GT_6_621#2,5.929999828338623
G_GT_6_621#3,4.019999980926514
