filename_key,livelier
G_GT_4_12#20,1.9500000476837158
G_GT_4_12#21,1.1299999952316284
G_GT_4_12#22,1.909999966621399
G_GT_4_12#23,1.7300000190734863
G_GT_4_12#24,1.340000033378601
G_GT_4_12#25,1.5199999809265137
G_GT_4_12#26,1.4299999475479126
G_GT_4_12#27,1.659999966621399
G_GT_4_12#28,5.489999771118164
G_GT_4_12#29,2.740000009536743
G_GT_4_12#30,1.850000023841858
G_GT_4_12#31,1.7200000286102295
G_GT_4_12#32,3.049999952316284
G_GT_4_12#33,3.430000066757202
G_GT_4_12#34,2.890000104904175
G_GT_4_12#35,3.7200000286102295
G_GT_4_12#36,7.389999866485596
G_GT_4_12#37,3.9000000953674316
G_GT_4_12#38,4.380000114440918
G_GT_4_12#39,5.380000114440918
G_GT_4_12#40,4.199999809265137
G_GT_4_12#41,6.480000019073486
G_GT_4_12#42,3.430000066757202
G_GT_4_12#43,1.1299999952316284
G_GT_4_42#0,4.699999809265137
G_GT_4_42#1,0.6299999952316284
G_GT_5_9#0,2.4100000858306885
G_GT_5_9#1,3.7699999809265137
G_GT_5_9#2,3.009999990463257
G_GT_5_9#3,3.5199999809265137
G_GT_5_9#4,3.7899999618530273
G_GT_5_11#0,7.949999809265137
G_GT_5_21#0,2.9800000190734863
G_GT_5_21#1,1.9700000286102295
G_GT_5_21#2,0.8799999952316284
G_GT_5_21#3,0.9100000262260437
G_GT_5_21#4,0.550000011920929
G_GT_5_21#5,1.409999966621399
G_GT_5_21#6,5.659999847412109
G_GT_5_21#7,3.4600000381469727
G_GT_5_21#8,6.619999885559082
G_GT_5_21#9,5.21999979019165
G_GT_5_21#10,5.260000228881836
G_GT_5_22#0,3.9800000190734863
G_GT_5_22#1,5.829999923706055
G_GT_5_22#2,5.96999979019165
G_GT_5_22#3,3.059999942779541
G_GT_5_22#4,7.960000038146973
G_GT_5_22#5,6.110000133514404
G_GT_5_22#6,7.940000057220459
G_GT_5_22#7,2.6500000953674316
G_GT_5_22#8,5.550000190734863
G_GT_5_22#9,6.0
G_GT_5_22#10,1.4299999475479126
G_GT_5_22#11,1.7999999523162842
G_GT_5_22#12,4.349999904632568
G_GT_5_22#13,5.679999828338623
G_GT_5_22#14,5.320000171661377
G_GT_5_22#15,6.590000152587891
G_GT_5_22#16,5.679999828338623
G_GT_5_22#17,5.460000038146973
G_GT_5_32#0,3.240000009536743
G_GT_5_59#0,4.559999942779541
G_GT_5_59#1,1.149999976158142
G_GT_5_125#0,6.579999923706055
G_GT_5_125#1,4.989999771118164
G_GT_5_125#2,3.240000009536743
G_GT_5_125#3,5.059999942779541
G_GT_5_125#4,5.849999904632568
G_GT_5_162#0,3.809999942779541
G_GT_5_162#1,7.0
G_GT_5_162#2,4.309999942779541
G_GT_5_162#3,4.96999979019165
G_GT_5_162#4,5.170000076293945
G_GT_5_188#0,2.4800000190734863
G_GT_6_85#0,2.3499999046325684
G_GT_6_91#0,4.320000171661377
G_GT_6_283#0,8.65999984741211
G_GT_6_283#1,3.609999895095825
G_GT_6_283#2,2.4800000190734863
G_GT_6_283#3,7.71999979019165
G_GT_6_338#0,1.8799999952316284
G_GT_6_338#1,3.309999942779541
G_GT_6_338#2,3.4700000286102295
G_GT_6_338#3,2.009999990463257
G_GT_6_338#4,3.180000066757202
G_GT_6_338#5,2.4800000190734863
G_GT_6_349#0,4.739999771118164
G_GT_6_349#1,8.1899995803833
G_GT_6_349#2,4.519999980926514
G_GT_6_349#3,6.75
G_GT_6_349#4,6.96999979019165
G_GT_6_349#5,4.139999866485596
G_GT_6_349#6,7.610000133514404
G_GT_6_356#0,5.5
G_GT_6_356#1,9.119999885559082
G_GT_6_356#2,7.050000190734863
G_GT_6_356#3,2.5299999713897705
G_GT_6_356#4,1.2699999809265137
G_GT_6_356#5,1.659999966621399
G_GT_6_356#6,2.9000000953674316
G_GT_6_384#0,8.1899995803833
G_GT_6_384#1,4.989999771118164
G_GT_6_384#2,2.7799999713897705
G_GT_6_384#3,4.5
G_GT_6_384#4,3.3499999046325684
G_GT_6_384#5,0.6100000143051147
G_GT_6_384#6,1.6200000047683716
G_GT_6_384#7,1.899999976158142
G_GT_6_399#0,4.869999885559082
G_GT_6_423#0,3.5
G_GT_6_423#1,8.520000457763672
G_GT_6_423#2,7.28000020980835
G_GT_6_423#3,3.119999885559082
G_GT_6_423#4,6.510000228881836
G_GT_6_423#5,5.75
G_GT_6_423#6,3.130000114440918
G_GT_6_423#7,4.789999961853027
G_GT_6_436#0,6.050000190734863
G_GT_6_458#0,3.680000066757202
G_GT_6_458#1,7.429999828338623
G_GT_6_479#0,1.3200000524520874
G_GT_6_479#1,3.759999990463257
G_GT_6_486#0,1.2400000095367432
G_GT_6_489#0,1.100000023841858
G_GT_6_489#1,0.6100000143051147
G_GT_6_489#2,1.1699999570846558
G_GT_6_489#3,2.9600000381469727
G_GT_6_525#0,4.949999809265137
G_GT_6_545#0,7.360000133514404
G_GT_6_545#1,6.599999904632568
G_GT_6_545#2,3.859999895095825
G_GT_6_545#3,1.8600000143051147
G_GT_6_553#0,1.409999966621399
G_GT_6_595#0,3.880000114440918
G_GT_6_595#1,6.179999828338623
G_GT_6_612#0,6.96999979019165
G_GT_6_612#1,7.900000095367432
G_GT_6_612#2,2.4600000381469727
G_GT_6_612#3,1.2400000095367432
G_GT_6_612#4,3.5899999141693115
G_GT_6_612#5,5.659999847412109
G_GT_6_612#6,2.1500000953674316
G_GT_6_612#7,3.630000114440918
G_GT_6_612#8,1.9700000286102295
G_GT_6_612#9,2.319999933242798
G_GT_6_612#10,1.909999966621399
G_GT_6_612#11,7.079999923706055
G_GT_6_619#0,4.889999866485596
G_GT_6_619#1,1.559999942779541
G_GT_6_619#2,2.8499999046325684
